# Bright-sky pack star tile generated from the Tycho-2 Catalogue.
# Generated resource - do not edit; see ../../PROVENANCE.md.
# id,ra_deg,dec_deg,vmag
TYC 8659-3107-1,191.930495,-59.688732,1.30
TYC 8654-3422-1,187.791372,-57.112569,1.67
TYC 8663-2929-1,204.971970,-53.466363,2.26
TYC 8267-3545-1,208.885145,-47.288266,2.52
TYC 8241-3235-1,182.089631,-50.722427,2.52
TYC 7275-2074-1,200.149238,-36.712293,2.72
TYC 8645-2263-1,183.786318,-58.748928,2.74
TYC 8240-2724-1,190.379272,-48.959757,2.81
TYC 8240-2724-2,190.379272,-48.959757,2.88
TYC 7797-2744-1,207.376159,-41.687709,3.37
TYC 7797-2743-1,207.404118,-42.473730,3.43
TYC 7798-2848-1,209.567775,-42.100754,3.79
TYC 7802-2736-1,209.669784,-44.803586,3.83
TYC 8236-3158-1,189.425686,-48.541305,3.84
TYC 8239-2420-1,187.009924,-50.230636,3.88
TYC 7792-2393-1,202.761073,-39.407308,3.90
TYC 8242-3478-1,182.912978,-52.368451,3.93
TYC 8656-3488-1,193.648440,-57.177919,3.96
TYC 7270-2399-1,206.421857,-33.043723,4.24
TYC 8254-2208-1,196.727664,-49.906247,4.25
TYC 7776-1664-1,193.359157,-40.178868,4.26
TYC 7287-1891-1,207.361334,-34.450775,4.27
TYC 8253-1778-1,193.278774,-48.943311,4.33
TYC 8241-3234-1,182.021769,-50.661277,4.43
TYC 7283-2100-1,207.956576,-32.994069,4.51
TYC 8661-2284-1,198.073283,-59.920576,4.59
TYC 8660-2695-1,193.663262,-59.146703,4.59
TYC 8655-4100-1,191.594645,-56.488810,4.61
TYC 7762-1975-1,189.968872,-39.987302,4.62
TYC 8274-2554-1,206.664081,-51.432764,4.64
TYC 8240-2722-1,190.647715,-48.813106,4.66
TYC 8250-3266-1,196.569594,-48.463298,4.68
TYC 7283-2099-1,208.302254,-31.927613,4.73
TYC 8243-3043-1,186.632331,-51.450637,4.80
TYC 8254-2207-1,195.888778,-49.527264,4.83
TYC 7774-1925-1,198.013271,-37.803024,4.85
TYC 7256-1650-1,192.671527,-33.999307,4.89
TYC 8659-3106-1,190.485701,-59.685821,4.91
TYC 8661-2282-1,198.564221,-59.102884,4.92
TYC 8656-3487-1,193.653721,-57.168683,4.96
TYC 8637-1766-1,184.748975,-55.143005,5.02
TYC 8260-2661-1,202.355226,-51.165136,5.03
TYC 7791-2183-1,201.532412,-39.755092,5.12
TYC 7263-2070-1,199.221395,-31.506197,5.12
TYC 7762-1974-1,188.939713,-41.021944,5.12
TYC 7278-2043-1,206.734804,-36.251930,5.15
TYC 8258-1469-1,194.268143,-51.198753,5.15
TYC 7763-1047-1,180.914883,-42.434058,5.16
TYC 8667-432-1,205.436513,-54.559378,5.21
TYC 7786-2675-1,197.846736,-43.368558,5.24
TYC 8664-669-1,208.020268,-52.811532,5.25
TYC 7241-1795-1,185.897585,-35.412679,5.31
TYC 8233-3212-1,182.061293,-48.692487,5.33
TYC 8641-2593-1,185.705963,-57.676131,5.36
TYC 8656-3196-1,193.988060,-56.835803,5.37
TYC 8675-3299-1,205.504539,-58.787076,5.37
TYC 7757-2015-1,187.093610,-39.041170,5.43
