# Bright-sky pack star tile generated from the Tycho-2 Catalogue.
# Generated resource - do not edit; see ../../PROVENANCE.md.
# id,ra_deg,dec_deg,vmag
TYC 7293-2215-1,211.670617,-36.369958,2.05
TYC 8283-4134-1,220.482391,-47.388141,2.28
TYC 7814-3706-1,218.876882,-42.157746,2.32
TYC 7832-2490-1,224.633025,-43.133960,2.62
TYC 7840-1432-1,233.785033,-41.166783,2.97
TYC 7828-3520-1,224.790347,-42.104204,3.10
TYC 7839-2803-1,230.343023,-40.647511,3.18
TYC 7847-2505-1,230.670306,-44.689628,3.35
TYC 8306-3362-1,228.071235,-52.099249,3.40
TYC 8277-3277-1,214.850915,-46.058097,3.52
TYC 7325-1691-1,230.451542,-36.261375,3.56
TYC 8298-4184-1,227.983640,-48.737821,3.84
TYC 7332-2512-1,237.739736,-33.627174,3.94
TYC 7819-2819-1,220.489964,-37.793494,3.97
TYC 8287-2475-1,219.471778,-49.425831,4.02
TYC 7805-2696-1,215.139298,-37.885293,4.03
TYC 8293-3877-1,227.210916,-45.279846,4.04
TYC 7305-2442-1,220.914334,-35.173659,4.05
TYC 8706-1061-1,229.378978,-58.800894,4.06
TYC 7832-2492-1,222.909590,-43.575358,4.30
TYC 7807-2674-1,211.511530,-41.179632,4.33
TYC 8686-3020-1,215.081428,-56.386495,4.34
TYC 7844-198-1,234.513348,-42.567346,4.34
TYC 8263-3419-1,210.431258,-45.603417,4.35
TYC 7312-1421-1,229.457659,-30.148677,4.35
TYC 8277-3281-1,216.545050,-45.379270,4.36
TYC 7809-2783-1,215.759333,-39.511816,4.39
TYC 8286-1831-1,218.154403,-50.457163,4.41
TYC 7840-1432-2,233.785033,-41.166783,4.47
TYC 7325-1692-1,230.788961,-36.858491,4.51
TYC 8277-3280-1,216.534257,-45.221424,4.54
TYC 8297-4705-1,226.279828,-47.051181,4.57
TYC 7835-2634-1,231.334236,-38.733627,4.59
TYC 8297-4705-2,226.279828,-47.051181,4.61
TYC 7849-3219-1,235.297406,-44.661206,4.64
TYC 7335-935-1,234.941573,-34.411923,4.67
TYC 7848-2378-1,233.971873,-44.958346,4.69
TYC 7335-936-1,235.670915,-34.710404,4.71
TYC 8665-2921-1,212.478392,-53.438946,4.74
TYC 8277-3276-1,215.177419,-45.187063,4.78
TYC 7834-3136-1,228.206623,-44.500419,4.79
TYC 7305-2443-1,221.246676,-35.191828,4.92
TYC 7312-1422-1,228.655498,-31.519126,4.93
