# Bright-sky pack star tile generated from the Tycho-2 Catalogue.
# Generated resource - do not edit; see ../../PROVENANCE.md.
# id,ra_deg,dec_deg,vmag
TYC 6363-1044-1,326.759557,-16.126595,2.86
TYC 5216-1725-1,322.889672,-5.571158,2.87
TYC 5753-2281-1,305.252801,-14.781407,3.07
TYC 5161-2682-1,302.826109,-0.821475,3.21
TYC 5749-2530-1,304.513421,-12.544858,3.57
TYC 6362-1078-1,325.022282,-16.662257,3.67
TYC 6372-1278-1,321.666783,-22.411377,3.74
TYC 5760-1997-1,311.918968,-9.495776,3.76
TYC 6350-1499-1,316.486589,-17.232710,4.07
TYC 6930-987-1,312.955379,-26.919132,4.11
TYC 6925-1576-1,311.524018,-25.270527,4.13
TYC 5748-2598-1,304.411955,-12.508215,4.23
TYC 6360-1220-1,320.561649,-16.834542,4.28
TYC 5177-1878-1,309.584518,-1.105117,4.31
TYC 5186-2125-1,311.934323,-5.027700,4.46
TYC 5779-1803-1,317.398535,-11.371693,4.50
TYC 6370-1176-1,324.270095,-19.466014,4.50
TYC 6900-2236-1,300.664499,-27.709847,4.51
TYC 6373-1203-1,322.180834,-21.807182,4.51
TYC 6928-335-1,316.781951,-25.005853,4.52
TYC 5787-1291-1,324.437957,-7.854202,4.68
TYC 5757-1943-1,313.163471,-8.983315,4.73
TYC 6370-1175-1,325.664615,-18.866322,4.73
TYC 5749-2531-1,305.165900,-12.759080,4.75
TYC 6354-1492-1,316.101341,-19.854929,4.85
TYC 5180-338-1,309.181801,-2.549955,4.90
TYC 5167-2593-1,307.412500,-2.885534,4.91
TYC 6333-2128-1,307.215081,-17.813726,4.94
TYC 5801-1017-1,328.324048,-13.551769,5.08
TYC 5788-1167-1,326.251056,-9.082430,5.09
TYC 6333-2129-2,306.830042,-18.211724,5.14
TYC 6359-1519-1,318.907917,-20.651697,5.16
TYC 6335-1121-1,310.012271,-18.138661,5.16
TYC 5799-1135-1,325.386919,-14.047611,5.17
TYC 5767-2439-1,309.818024,-14.954778,5.24
